id,name,jurisdiction_id
15287,Kreisverwaltung Altenkirchen - Abteilung Veterinärwesen und Landwirtschaft,6
14398,Akademisches Förderungswerk - Studierendenwerk Bochum,2
2732,Finanzgericht Münster,2
16734,"Bezirksregierung Arnsberg - Gemeinsame Untere Umweltschutzbehörde für die Städte Bochum, Dortmund und Hagen",2
49185,Justizvollzugsanstalt Uelzen,93
15625,Ennepe-Ruhr-Kreis Kreisverwaltung,2
9235,Stadt Heimsheim,91
9596,Gemeinde Erzhausen,94
3207,Kommunalverwaltung Bad Salzuflen,2
4019,Uni Hafencity,5
13535,Ärztekammer Nordrhein,2
20975,Stadt Traunstein - Landkreis Traunstein-,92
10244,Landkreis Grafschaft Bentheim,93
33233,GS Maria-Montessori-Schule Nordhorn (Nordhorn),93
34646,Grundschule Blanke (Nordhorn),93
50200,Amt für Geoinformation und Kataster der Stadt Bielefeld,2
48853,Straßenverkehrsbehörde Kiel,11
15162,Landesschulamt Sachsen-Anhalt,13
18210,Polizeiinspektion Dillingen,9
3992,Bezirksamt Eimsbüttel,5
15209,Gemeinde Michendorf,3
37463,Schule am Hügel (Bonn),2
4100,Gesundheitsamt Kreis Steinfurt,2
8716,Gemeinde Waldbronn,91
3749,Sozialgericht Cottbus,3
18315,Justizvollzugsanstalt Vechta,93
18427,Schule am Senefelderplatz (Berlin),4
6783,Stadtverwaltung Freising,92
49958,Cybersicherheitsagentur Baden-Württemberg,91
15347,Landkreis Stade - Veterinäramt,93
280,Bundesamt für Wehrverwaltung,1
8434,Gemeinde Malsch,91
4864,Verbandsgemeindeverwaltung Adenau,6
3727,Landesvermessung und Geobasisinformation Brandenburg Betriebsstelle Potsdam,3
15198,Landeskriminalamt Berlin,4
17004,Gemeinde Oberkotzau,92
4860,Struktur- und Genehmigungsdirektion Süd,6
49182,Justizvollzugsanstalt Oldenburg,93
9286,Stadt Ludwigsburg,91
15153,Landesamt für Verfassungsschutz Hessen,94
14439,Landgericht Hamburg,5
4067,Gesundheitsamt Gelsenkirchen,2
7653,Verwaltungsgericht Magdeburg,13
10821,Große Kreisstadt Freital,89
4878,Verbandsgemeindeverwaltung Bad Marienberg (Westerwald),6
6734,Umweltbetrieb Bremen,12
15402,Landkreis Prignitz - Veterinäraufsicht und Verbraucherschutz,3
14718,Behörde für Kultur und Medien,5
50212,Eigenbetrieb Stadtgarten und Friedhöfe Magdeburg,13
9339,Stadt Radolfzell am Bodensee,91
16142,"Garten-, Friedhofs- und Forstamt Stuttgart",91
12127,Straßen- und Grünflächenamt Treptow-Köpenick,4
15368,Landkreis Hersfeld-Rotenburg - FD Veterinärwesen und Verbraucherschutz,94
14785,"Landkreis Nienburg (Weser) - FD 414 Sozialmedizin, Hygiene und Umwelt",93
43268,Paternus-Schule Pfeddersheim Grundschule (67551 Worms),6
17978,Landratsamt Main-Kinzig-Kreis Ausländerbehörde,94
50126,RKH Regionale Kliniken Holding und Services GmbH,91
15622,Hessen Mobil,94
14074,Landkreis Rotenburg (Wümme),93
3995,Bezirksamt Wandsbek,5
3360,Kommunalverwaltung Ostbevern,2
11204,Bayerisches Polizeiverwaltungsamt,92
159,Beauftragte zur Aufarbeitung des sexuellen Kindesmissbrauchs,1
7144,Amtsgericht Flensburg,11
50169,Stiftung für Hochschulzulassung,2
46,Beauftragte der Bundesregierung für Menschenrechtsfragen,1
40126,Gertrud-Bäumer-Realschule (Essen),2
16034,Europäische Agentur für die Sicherheit des Seeverkehrs,107
15999,Generaldirektion Wirtschaft und Finanzen,107
16026,Europäische Fischereiaufsichtsagentur,107
49179,Justizvollzugsanstalt Wolfenbüttel,93
17139,Justizvollzugsanstalt Stralsund,7
49184,Justizvollzugsanstalt Sehnde,93
49183,Justizvollzugsanstalt Rosdorf,93
49181,Justizvollzugsanstalt Meppen,93
18183,Landesbetrieb Straßenbau Nordrhein-Westfalen Regionalniederlassung Rhein-Berg,2
15576,Landkreis Soest - Lebensmittelüberwachung,2
3422,Kommunalverwaltung Bergisch Gladbach,2
3934,Stiftung Berliner Philharmoniker,4
469,Fraunhofer-Institut für Integrierte Schaltungen,1
46904,Bildungszentrum für Gesundheitsberufe Magdeburg gemeinnützige GmbH (Magdeburg),13
917,Wasser- und Schifffahrtsamt Elbe-Nordsee,1
135,Bundesamt für Soziale Sicherung,1
15537,Landratsamt Schwandorf,92
15486,Stadt Erlangen - Veterinärwesen und gesundheitlicher Verbraucherschutz (Lebensmittelüberwachung),92
41479,Realschule In der Südstadt (Paderborn),2
34277,Grundschule Dornheim (Groß-Gerau),94
18749,Robinson-Schule  (Berlin),4
15858,HOWOGE Wohnungsbaugesellschaft mbH,4
5413,Stadt Lebach,9
47924,"Staatliches regionales Förderzentrum ""Erich Kästner"" Altenburg (Altenburg)",10
48673,Gebrüder-Reichenbach-Schule (Altenburg),10
48574,Lerchenberggymnasium Altenburg Staatliches Gymnasium (Altenburg),10
48684,Friedrichgymnasium Altenburg Staatliches Gymnasium (Altenburg),10
50178,"Amt für Stadtgrün, Naturschutz und Friedhofswesen",7
15647,Stadt Falkensee,3
3099,Sozialgericht Gelsenkirchen,2
3725,Landessozialgericht Berlin-Brandenburg,3
43245,Europa Gymnasium (76744 Wörth am Rhein),6
9443,Statistisches Landesamt Baden-Württemberg,91
17382,Nidersächsisches Finanzgericht,93
3619,Brandenburgischer IT-Dienstleister,3
48940,Bundes-Energiebeauftragte,1
15292,"Landkreis Birkenfeld  - Abteilung Veterinärwesen, Landwirtschaft",6
12063,Regierung von Oberfranken,92
16388,Verwaltungsgericht Dresden,89
15463,Stadt Ansbach,92
14442,Stadtverwaltung Fürstenwalde an der Spree,3
6811,Stadtverwaltung Ingolstadt,92
13666,Heimaufsicht Karlsruhe,91
539,Hauptzollamt Bielefeld,1
4861,Technische Universität Kaiserslautern,6
18230,Straßenverkehrsbehörde der Stadt Brandenburg,3
15684,Eberswalde,3
16979,Staatsbibliothek zu Berlin - Preußischer Kulturbesitz,4
17217,Sprinkenhof GmbH,5
49630,SHG-Kliniken Sonnenberg,9
16232,Rechnungshof der Freien und Hansestadt Hamburg,5
11171,Bayerische Landesanstalt für Wald und Forstwirtschaft,92
6835,Regierung von Oberbayern,92
7496,Ministerium für Landesentwicklung und Verkehr Sachsen-Anhalt,13
50198,Hamburger Hafen und Logistik Aktiengesellschaft,5
15126,Medienanstalt Hamburg / Schleswig-Holstein (MA HSH),11
16567,EUNAVFOR MED Operation Irini,107
14104,Jobcenter Treptow-Köpenick,1
4976,Verbandsgemeindeverwaltung Rennerod,6
12971,AStA der Universität Münster,2
50194,Amt für Schule und Bildung Düsseldorf,2
48594,Karolinum-Schule Altenburg Staatliche Grundschule (Altenburg),10
15269,Stadt Chemnitz - Lebensmittelüberwachungs- und Veterinäramt,89
3683,Landesamt für Mess- und Eichwesen Berlin-Brandenburg Außenstelle Berlin,3
43244,Integrierte Gesamtschule Wörth (76744 Wörth am Rhein),6
6723,Ortsamt Mitte/Östliche Vorstadt Bremen,12
13579,Industrie- und Handelskammer Nürnberg,92
16368,Landesbetrieb Straßenbau und Verkehr Schleswig-Holstein,11
16334,Vermögen und Bau Baden-Württemberg Amt Ulm,91
3213,Kommunalverwaltung Löhne,2
7006,Thüringer Ministerium für Infrastruktur und Landwirtschaft,10
15476,Landratsamt Coburg,92
30027,Oberschule Theodor Fontane mit Primarstufe (Potsdam),3
15580,Kreis Warendorf - Veterinär- und Lebensmittelüberwachungsamt,2
3543,Kommunalverwaltung Selm,2
15151,Bayerisches Landesamt für Verfassungsschutz,92
4357,Energie und Wasser Potsdam GmbH (EWP),3
50210,Polizeiwache Greven,2
15729,Königs Wusterhausen,3
15406,Landratsamt Böblingen - Veterinärdienst und - Lebensmittelüberwachung -,91
5487,Neunkircher Kulturgesellschaft,9
6217,Neunkircher Kulturgesellschaft gGmbH,9
939,Wasser- und Schifffahrtsamt Weser,1
5691,"St. Wendel, Kreisstadt",9
12838,Stadt Ilmenau,10
20892,Stadt Schwabach,92
12028,"Landesamt für Digitalisierung, Breitband und Vermessung",92
48994,Stadt Haltern am See,2
17381,Finanzgericht Mecklenburg-Vorpommern,7
49006,Financial Intelligence Unit Germany (FIU),1
30033,Montessori-Oberschule mit Primarstufe (Potsdam),3
49402,BG-Unfallklinik - Unfallkrankenhaus Berlin gGmbH,4
7479,Lutherstadt Wittenberg,13
47338,Gymnasium Kaltenkirchen (Kaltenkirchen),11
11198,Bayerisches Landesamt für Statistik,92
7057,Stadt Cuxhaven,93
2977,Der Landrat als Kreispolizeibehörde Gütersloh,2
12062,Regierung von Niederbayern,92
42197,Rhein-Erft-Berufskolleg (Hürth),2
15227,Landratsamt Ilmkreis - Veterinär- und Lebensmittelüberwachungsamt Arnstadt,10
4119,Straßen- und Grünflächenamt Berlin-Marzahn-Hellersdorf,4
11195,Bayerisches Landesamt für Denkmalpflege,92
7807,Landtag Sachsen-Anhalt,13
14445,Senatsverwaltung für Kultur und Europa,4
17525,Bad Honnef AG,2
12065,Regierung von Unterfranken,92
35937,Grundschule im Roten Felde Grundschule (Lüneburg),93
15193,Landeskriminalamt Sachsen-Anhalt,13
15265,Landratsamt Nordsachsen - Lebensmittelüberwachungs- und Veterinäramt,89
12090,Staatsanwaltschaft Coburg,92
3778,Kreis Borken,2
4825,Stadtverwaltung Bad Neuenahr-Ahrweiler,6
15943,Oberbürgermeister der Stadt Frankfurt am Main,94
8073,Gemeinde Berglen,91
4562,Industrie- und Handelskammer für Mainz / Rheinhessen,6
294,Bundesanstalt für vereinigungsbedingte Sonderaufgaben,1
7381,Finanzgericht des Landes Sachsen-Anhalt,13
7020,Thüringisches Landesamt für Denkmalpflege und Achäologie,10
17649,Stadtwerke Halle (SWH),13
3249,Kommunalverwaltung Marsberg,2
15029,Regionalverbandes Saarbrücken - Gesundheitsamt,9
12060,Regierung der Oberpfalz,92
6790,Stadtverwaltung Schweinfurt,92
303,Bundesbeauftragter für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR,1
9468,Universität Ulm,91
16597,Landratsamt Ansbach,92
9275,Stadt Laupheim,91
5594,Bürgerdienste - Saarbrücken,9
5237,Stadt- und Amtsverwaltung Schwaan,7
15667,Bernau bei Berlin,3
48876,Fernstraßen-Bundesamt,1
4120,Straßen- und Grünflächenamt Lichtenberg,4
4097,Gesundheitsamt Kreis Siegen-Wittgenstein,2
7247,Stadt Ratzeburg,11
20354,Stadt Bitterfeld-Wolfen,13
14487,Freie Universität Berlin. Universitätsbibliothek,4
7190,Gemeinde Scharbeutz,11
10280,Niedersächsische Staatskanzlei,93
46420,Grundschule Goldbeck (Goldbeck),13
16991,Bard College Berlin,4
40631,Leonardo-da-Vinci-Gymnasium Köln-Nippes (Köln),2
9244,Stadt Holzgerlingen,91
5269,Nationalparkamt Vorpommern,7
16514,"Landeshauptstadt Dresden, Geschäftsbereich Wirtschaft, Umweltamt",89
50197,SPRIND GMBH,1
3551,Kommunalverwaltung Soest,2
6035,Landesbetrieb für Straßenbau,9
41064,Berufsbildungszentrum Dormagen (Dormagen),2
15932,Veterinär-und Lebensmittelüberwachung Cottbus,3
49795,Landkreis Straubing-Bogen,92
14930,Stadt Mannheim - Fachbereich Gesundheit,91
17305,Amtsgericht Limburg a.d. Lahn,94
28677,Regierungspräsidium Freiburg Abteilung 7 Schule und Bildung (Freiburg im Breisgau),91
9935,Hochschule RheinMain,94
20608,Stadt Landshut,92
6416,Staatsanwaltschaft Saarbrücken,9
17207,Nordhessischer VerkehrsVerbund,94
15740,Gemeinde Löwenberger Land,3
10269,Landkreis Schaumburg,93
4983,Verbandsgemeindeverwaltung Ruwer,6
16518,Polizeiinspektion Neustadt an der Aisch,92
49598,Hegau-Bodensee-Klinikum (HBK),91
15416,Landratsamt Hohenlohekreis - Veterinäramt und Lebensmittelüberwachung,91
15295,"Kreisverwaltung Donnersberg - Abteilung Lebensmittelüberwachung, Veterinärwesen, Landwirtschaft",6
4898,Verbandsgemeindeverwaltung Römerberg-Dudenhofen,6
800,Prüfungsamt des Bundes Berlin,1
17679,Stadtwerke Nortorf (SWN),11
10074,Einheitsgemeinde Geeste,93
36398,IGS Fürstenau (Fürstenau),93
6324,Stadtkasse - Saarbrücken,9
6294,Regionalverband Saarbrücken,9
3439,Kommunalverwaltung Geilenkirchen,2
7038,Verwaltungsgemeinschaft Saale-Rennsteig,10
4820,Stadtverwaltung Alzey,6
16534,Straßenverkehrsbehörde Mainz,6
50124,Sozialdezernat Frankfurt am Main,94
17249,Stadtwerke Neuenstadt am Kocher (SWN),91
17801,Stadtverwaltung Rottenburg Ausländeramt,91
16136,Sachverständigenrat zur Begutachtung der Entwicklung im Gesundheitswesen,1
12,Amt für den Militärischen Abschirmdienst,1
6741,Bremische Bürgerschaft,12
40620,Priv.St.-Adelheid-Gymnasium (Bonn),2
10776,Gemeinde Striegistal,89
20588,Stadt Kaufbeuren,92
50048,Gymnasium Bornstedt,3
9466,Universität Stuttgart,91
49794,Landkreis Amberg-Sulzbach,92
7250,Stadt Rendsburg,11
7544,Stadt Bad Schmiedeberg,13
15217,Stadt Pinneberg,11
3570,Kommunalverwaltung Arnsberg,2
9298,Stadt Möckmühl,91
4699,Polizeiinspektion Daun,6
35958,Matthias-Claudius-Schule Grundschule (Lingen),93
30692,Schule an der Rechtenflether Str. (Bremen),12
9571,Gemeinde Dietzenbach,94
18845,Robert-Koch-Gymnasium (Berlin),4
19722,Gemeinde Thurnau - Landkreis Kulmbach-,92
19719,Gemeinde Kasendorf - Landkreis Kulmbach-,92
3014,Oberlandesgericht Düsseldorf,2
44399,Institut zur Qualitätsentwicklung im Bildungswesen,4
3949,Stiftung Oper in Berlin,4
3809,Berliner Stadtreinigungsbetriebe (BSR),4
14942,Landratsamt Konstanz - Amt für Gesundheit und Versorgung,91
18403,Aziz-Nesin-Grundschule (Berlin),4
15637,Hessisches Landesprüfungs- und Untersuchungsamt im Gesundheitswesen (HLPuG),94
18198,Kreis Kleve,2
323,DFS Deutsche Flugsicherung GmbH,1
15280,Salzlandkreis - FD Veterinärangelegenheiten,13
16302,Carl-von-Ossietzky-Schule,94
12039,Landgericht Coburg,92
41789,Kardinal-von-Galen-Gesamtschule (Nordwalde),2
7252,Stadt Schleswig,11
15251,Kreis Schleswig-Flensburg - Fachdienst Veterinärmedizin und Verbraucherschutz,11
4651,Ministerium der Justiz Rheinland-Pfalz,6
48,Beauftragter der Bundesregierung für Aussiedlerfragen und nationale Minderheiten,1
6182,"Ministerium für Wirtschaft, Innovation, Digitales und Energie Saarland",9
2808,Justizakademie des Landes NRW - Gustav-Heinemann-Haus,2
15957,Stadt Köln - Wahlamt,2
12123,Universität Erlangen-Nürnberg (Friedrich-Alexander-Universität),92
14720,Rathaus-Service Hamburg,5
48962,Untere Naturschutzbehörde Magdeburg,13
9836,Gemeinde Rüsselsheim,94
3916,Rechtsanwaltskammer Berlin,4
4216,Zentrale Ausländerbehörde in Bielefeld,1
16156,Kreisfreie Stadt Mönchengladbach,2
6929,Stadt Bad Salzungen,10
9014,Polizeipräsidium Reutlingen,91
49832,Stiftung Klima- und Umweltschutz MV,7
3996,Bürgerschaftsverwaltung Hamburg,5
20457,Stadt Wettin-Löbejün,13
6792,Stadtverwaltung Amberg,92
49135,Kommunales Wasserwerk Rheinberg,2
9172,Stadt Bruchsal,91
21265,Gemeinde Borkwalde,3
4364,Gesundheitsamt Landkreis Dahme-Spreewald,3
16671,Regierungspräsidium Gießen Abteilung Umwelt,94
15408,Landratsamt Breisgau-Hochschwarzwald  - Fachbereich Veterinärwesen und Lebensmittelüberwachung,91
3961,Universität der Künste Berlin,4
274,Bundesamt für Seeschifffahrt und Hydrographie,1
33198,Landeshauptstadt München: Referat für Bildung und Sport,92
13,Luftfahrtamt der Bundeswehr,1
9430,Stadt Wiesensteig,91
15258,Stadt Neumünster - Fachbereich II - Allgemeine Ordnungsangelegenheiten - Lebensmittel- und Veterinäraufsicht,11
50021,Stadt Mühlheim an der Ruhr,2
19391,Stadt Schwabmünchen,92
17941,Stadt Cottbus/Chóśebuz Bürgerservice/Ausländerbehörde,3
4101,Gesundheitsamt Kreis Unna,2
16873,Evangelische Hochschule Ludwigsburg,91
4367,Kreis Wesel,2
8048,Gemeinde Bad Ditzenbach,91
49194,Landkreis Nordwestmecklenburg - Untere Naturschutzbehörde,7
3638,Finanzamt Brandenburg an der Havel,3
16163,Kreis Coesfeld,2
536,Hauptzollamt Aachen,1
4978,Verbandsgemeindeverwaltung Rhein-Nahe,6
18286,Ordnungsamt Berlin Mitte,4
50163,Stadtarchiv Dortmund,2
15414,Landratsamt Heidenheim - Fachbereich Veterinärwesen und Verbraucherschutz,91
4118,Tiefbauamt Berlin-Treptow-Köpenick,4
50050,Regensburger Energie- und Wasserversorgung AG & Co KG,92
9442,Standesamt Mannheim Stadt Mannheim,91
5886,Finanzamt Neunkirchen,9
20426,Gemeinde Petersberg,13
7243,Stadt Norderstedt,11
13346,Sparkasse Neunkirchen,9
16153,Landkreis Cuxhaven,93
20942,Stadt Straubing,92
109,Bundespolizeidirektion Koblenz,1
15561,Hochsauerlandkreis - Veterinär- und Lebensmittelüberwachungsamt,2
16004,Generaldirektion Energie,107
48983,Stadtentwicklungsamt Neukölln,4
30019,Schule am Schloss (Potsdam),3
50128,Bayerisches Landesamt für Pflege,92
13313,Stadtsparkasse Wuppertal,2
8983,Oberfinanzdirektion Karlsruhe,91
3251,Kommunalverwaltung Warburg,2
30017,Schulzentrum am Stern (Potsdam),3
50167,Hamburger Kunsthalle,5
752,Kommando Luftwaffe Presse- und  Informationszentrum,1
15255,Stadt Flensburg - Veterinärdienste,11
48954,Erzbistum Köln,2
30036,Leibniz-Gymnasium Potsdam (Potsdam),3
9487,Vertretung der Europäischen Kommission in Deutschland,107
20478,Stadt Aschaffenburg,92
8779,Gemeindetag Baden-Württemberg,91
50160,Carl-Severing-Berufskolleg für Metall- und Elektrotechnik (Bielefeld),2
50158,Stadt St. Goar,6
8322,Gemeinde Hohenstadt,91
3822,Bezirksamt Steglitz-Zehlendorf von Berlin,4
35463,Georgsanstalt Berufsbildende Schulen II des Landkreises Uelzen (Uelzen),93
3890,Kassenzahnärztliche Vereinigung Berlin,4
5720,"Überherrn, Gemeinde",9
50161,Carl-Severing-Berufskolleg für Handwerk und Technik (Bielefeld),2
30062,Friedrich-Wilhelm-von-Steuben-Gesamtschule (Potsdam),3
30069,Einstein-Gymnasium Potsdam (Potsdam),3
6800,Stadtverwaltung Weiden i.d.Opf.,92
6799,Stadtverwaltung Bamberg,92
15497,Stadt Hof,92
12061,Regierung von Mittelfranken,92
17876,Landratsamt Landshut,92
16102,Landratsamt Garmisch-Partenkirchen,92
49796,Landkreis Altötting,92
11197,Bayerisches Landesamt für Maß und Gewicht,92
50013,Bayerisches Landesamt für Asyl und Rückführungen,92
11184,Bayerischer Landkreistag,92
11176,Bayerische Landeszentrale für politische Bildungsarbeit,92
40588,Konrad-Adenauer-Gymnasium (Kleve),2
36352,IGS Gifhorn (Gifhorn),93
3479,Kommunalverwaltung Hennef (Sieg),2
30058,Gesamtschule Am Schilfhof (Potsdam),3
3199,Kommunalverwaltung Lage,2
16010,Asylagentur der Europäischen Union,107
4414,Amtsgericht Westerburg,6
583,Heinrich-Böll-Stiftung e.V.,1
17680,Stadtwerke Pinneberg,11
3540,Kommunalverwaltung Hagen,2
8931,Landkreistag Baden-Württemberg,91
30039,Käthe-Kollwitz-Oberschule (Potsdam),3
30035,Leonardo-da-Vinci-Gesamtschule (Potsdam),3
15892,Ortsgemeinde Kruft,6
6996,Amt für Verfassungsschutz beim Thüringer Ministerium für Inneres und Kommunales,10
15867,Kreis Viersen,2
8290,Gemeinde Hattenhofen,91
9454,Studentenwerk Tübingen - Hohenheim,91
13638,Seezeit Studierendenwerk Bodensee ,91
14947,Landratsamt Zollernalbkreis - Gesundheitsamt,91
16206,Landesanstalt für Umwelt Baden-Württemberg,91
16929,Zweckverband Kommunale Verkehrsüberwachung im Großraum Nürnberg,92
4571,Justizvollzugsanstalt Frankenthal (Pfalz),6
12103,Staatsarchiv Würzburg,92
49118,Staatsgerichtshof der Freien Hansestadt Bremen,12
12942,AStA der Universität Bremen,12
16097,Polizeidirektion Kiel,11
15554,Kreis Coesfeld - Veterinärdienst und Lebensmittelüberwachung,2
17998,Kreisverwaltung Mettmann Ausländerbehörde,2
336,Deutsche Energie-Agentur GmbH,1
6969,Stadt Stadtroda,10
9766,Gemeinde Mühlheim am Main,94
4829,Stadtverwaltung Boppard,6
13463,Steuerberaterkammer Bremen,12
3756,Staatliches Schulamt Brandenburg an der Havel,3
8569,Gemeinde Rheinhausen,91
15820,Treuenbrietzen,3
35187,Grundschule Bawinkel (Bawinkel),93
6814,Stadtverwaltung Bad Aibling,92
4090,Gesundheitsamt Kreis Paderborn,2
6709,Ortsamt Neustadt/Woltmershausen,12
6755,Standesamt Bremen-Mitte,12
6694,Landesarbeitsgericht Bremen,12
30693,Schule Rablinghausen (Bremen),12
21842,Oberschule Roter Sand (Bremen),12
35957,Paul-Gerhardt-Schule Lingen Grundschule (Lingen),93
15424,Landratsamt Ostalbkreis - Veterinärwesen und Lebensmittelüberwachung,91
15833,Wittstock/Dosse,3
15784,Rheinsberg,3
16249,Voltaireschule Potsdam,3
30044,Hermann-von-Helmholtz-Gymnasium Europaschule (Potsdam),3
4386,Amtsgericht Frankenthal (Pfalz),6
13613,Steuerberaterkammer Schleswig-Holstein,11
9357,Stadt Sankt Blasien,91
9403,Stadt Villingen-Schwenningen,91
3888,Kammergericht Berlin,4
7008,"Thüringer Ministerium für Umwelt, Energie und Naturschutz",10
30045,Hannah-Arendt-Gymnasium (Potsdam),3
3168,Zentrum für schulpraktische Lehrerausbildung Köln,2
50016,Museumslandschaft Hessen Kassel,94
6605,Kaufmännische Krankenkasse – KKH,1
16822,Medizinischer Dienst Baden-Württemberg,91
6026,"Landesamt für Kataster-, Vermessungs- und Kartenwesen (LKVK)",9
5022,Verbandsgemeindeverwaltung Wörrstadt,6
21815,Oberschule In den Sandwehen (Bremen),12
4001,Hochschule für Angewandte Wissenschaften Hamburg,5
30059,"Gesamtschule ""Peter Joseph Lenné"" (Potsdam)",3
770,Monopolkommission,1
17441,Stadtwerke Potsdam,3
47412,Alexander-von-Humboldt-Schule (Neumünster),11
14780,Region Hannover - Fachbereich Gesundheit,93
3292,Kommunalverwaltung Lünen,2
30074,Bertha-von-Suttner-Gymnasium Babelsberg (Potsdam),3
10509,Stadt Wunstorf,93
4037,Steuerberaterkammer Hamburg,5
4038,Tierärztekammer Hamburg,5
8300,Gemeinde Heiningen,91
10245,Landkreis Hameln-Pyrmont,93
3733,Landtag Brandenburg,3
16085,Generaldirektion Steuern und Zollunion,107
15337,Landkreis Lüneburg - Fachdienst Veterinärwesen und Lebensmittelüberwachung,93
48616,"Humboldt-Grundschule Erfurt, Staatliche Grundschule (Erfurt)",10
18495,Birger-Forell-Grundschule (Berlin),4
385,Deutsches Institut für Urbanistik,1
888,Verband kommunaler Unternehmen e. V.,1
16141,Polizeiinspektion Dessau-Roßlau,13
